STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,,LOCATION,,INCOME,,VAR,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,SLV,,LWI,,RCL__2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLV,,LWI,,SIGI_2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LSO,,LWI,,SIGI_2,,2019,,38.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLV,,LWI,,RPI__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLV,,LWI,,RAPFR__2,,2019,,20,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLV,,LWI,,RCL__2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,GEO,,LWI,,SIGI_2,,2019,,24.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,GEO,,LWI,,DF__2,,2019,,34,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,GEO,,LWI,,RPI__2,,2019,,18.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,GEO,,LWI,,RAPFR__2,,2019,,27.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,GEO,,LWI,,RCL__2,,2019,,18.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GEO,,LWI,,SIGI_2,,2019,,24.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GEO,,LWI,,DF__2,,2019,,34,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GEO,,LWI,,RPI__2,,2019,,18.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GEO,,LWI,,RAPFR__2,,2019,,27.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GEO,,LWI,,RCL__2,,2019,,18.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,GHA,,LWI,,SIGI_2,,2019,,34.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,GHA,,LWI,,DF__2,,2019,,59.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,GHA,,LWI,,RPI__2,,2019,,20.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,GHA,,LWI,,RAPFR__2,,2019,,30.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,GHA,,LWI,,RCL__2,,2019,,22.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GHA,,LWI,,SIGI_2,,2019,,34.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GHA,,LWI,,DF__2,,2019,,59.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GHA,,LWI,,RPI__2,,2019,,20.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GHA,,LWI,,RAPFR__2,,2019,,30.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GHA,,LWI,,RCL__2,,2019,,22.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,HND,,LWI,,SIGI_2,,2019,,22.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,HND,,LWI,,DF__2,,2019,,24.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,HND,,LWI,,RPI__2,,2019,,25,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,HND,,LWI,,RAPFR__2,,2019,,24.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,HND,,LWI,,RCL__2,,2019,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HND,,LWI,,SIGI_2,,2019,,22.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HND,,LWI,,DF__2,,2019,,24.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HND,,LWI,,RPI__2,,2019,,25,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HND,,LWI,,RAPFR__2,,2019,,24.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HND,,LWI,,RCL__2,,2019,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IND,,LWI,,SIGI_2,,2019,,34,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IND,,LWI,,DF__2,,2019,,46.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IND,,LWI,,RPI__2,,2019,,29.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IND,,LWI,,RAPFR__2,,2019,,36.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IND,,LWI,,RCL__2,,2019,,21.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IND,,LWI,,SIGI_2,,2019,,34,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IND,,LWI,,DF__2,,2019,,46.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IND,,LWI,,RPI__2,,2019,,29.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IND,,LWI,,RAPFR__2,,2019,,36.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IND,,LWI,,RCL__2,,2019,,21.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IDN,,LWI,,DF__2,,2019,,63.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IDN,,LWI,,RPI__2,,2019,,21.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IDN,,LWI,,RAPFR__2,,2019,,36.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IDN,,LWI,,RCL__2,,2019,,40.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IDN,,LWI,,SIGI_2,,2019,,41.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IDN,,LWI,,DF__2,,2019,,63.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IDN,,LWI,,RPI__2,,2019,,21.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IDN,,LWI,,RAPFR__2,,2019,,36.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,IDN,,LWI,,RCL__2,,2019,,40.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,KEN,,LWI,,SIGI_2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,KEN,,LWI,,DF__2,,2019,,50.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,KEN,,LWI,,RPI__2,,2019,,28.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,KEN,,LWI,,RAPFR__2,,2019,,42.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,KEN,,LWI,,RCL__2,,2019,,17.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KEN,,LWI,,SIGI_2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KEN,,LWI,,DF__2,,2019,,50.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KEN,,LWI,,RPI__2,,2019,,28.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KEN,,LWI,,RAPFR__2,,2019,,42.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KEN,,LWI,,RCL__2,,2019,,17.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KGZ,,LWI,,SIGI_2,,2019,,23.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KGZ,,LWI,,DF__2,,2019,,28.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KGZ,,LWI,,RPI__2,,2019,,16.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KGZ,,LWI,,RAPFR__2,,2019,,28.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KGZ,,LWI,,RCL__2,,2019,,18,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KGZ,,LWI,,SIGI_2,,2019,,23.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KGZ,,LWI,,DF__2,,2019,,28.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KGZ,,LWI,,RPI__2,,2019,,16.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KGZ,,LWI,,RAPFR__2,,2019,,28.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KGZ,,LWI,,RCL__2,,2019,,18,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LAO,,LWI,,SIGI_2,,2019,,26.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LAO,,LWI,,DF__2,,2019,,31.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LAO,,LWI,,RPI__2,,2019,,23.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LAO,,LWI,,RAPFR__2,,2019,,20.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LAO,,LWI,,RCL__2,,2019,,29,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LAO,,LWI,,SIGI_2,,2019,,26.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LAO,,LWI,,DF__2,,2019,,31.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LAO,,LWI,,RPI__2,,2019,,23.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LAO,,LWI,,RAPFR__2,,2019,,20.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LAO,,LWI,,RCL__2,,2019,,29,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,LSO,,LWI,,SIGI_2,,2019,,38.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,LSO,,LWI,,DF__2,,2019,,46.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,LSO,,LWI,,RPI__2,,2019,,26.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,LSO,,LWI,,RAPFR__2,,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,LSO,,LWI,,RCL__2,,2019,,37.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,LWI,,DF__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LSO,,LWI,,DF__2,,2019,,46.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LSO,,LWI,,RPI__2,,2019,,26.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LSO,,LWI,,RAPFR__2,,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LSO,,LWI,,RCL__2,,2019,,37.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MRT,,LWI,,DF__2,,2019,,88.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MRT,,LWI,,RCL__2,,2019,,52.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MRT,,LWI,,DF__2,,2019,,88.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MRT,,LWI,,RCL__2,,2019,,52.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MDA,,LWI,,SIGI_2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MDA,,LWI,,DF__2,,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MDA,,LWI,,RPI__2,,2019,,12.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MDA,,LWI,,RAPFR__2,,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MDA,,LWI,,RCL__2,,2019,,11,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MDA,,LWI,,SIGI_2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MDA,,LWI,,DF__2,,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MDA,,LWI,,RPI__2,,2019,,12.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MDA,,LWI,,RAPFR__2,,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MDA,,LWI,,RCL__2,,2019,,11,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MNG,,LWI,,SIGI_2,,2019,,20,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MNG,,LWI,,DF__2,,2019,,27.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MNG,,LWI,,RPI__2,,2019,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MNG,,LWI,,RAPFR__2,,2019,,20.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MNG,,LWI,,RCL__2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MNG,,LWI,,SIGI_2,,2019,,20,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MNG,,LWI,,DF__2,,2019,,27.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MNG,,LWI,,RPI__2,,2019,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MNG,,LWI,,RAPFR__2,,2019,,20.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MNG,,LWI,,RCL__2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MAR,,LWI,,SIGI_2,,2019,,50.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MAR,,LWI,,DF__2,,2019,,73.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MAR,,LWI,,RPI__2,,2019,,25.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MAR,,LWI,,RAPFR__2,,2019,,37.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MAR,,LWI,,RCL__2,,2019,,59.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,LWI,,SIGI_2,,2019,,50.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,LWI,,DF__2,,2019,,73.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,LWI,,RPI__2,,2019,,25.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,LWI,,RAPFR__2,,2019,,37.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,LWI,,RCL__2,,2019,,59.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,LWI,,SIGI_2,,2019,,42.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,LWI,,DF__2,,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,LWI,,RPI__2,,2019,,29.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,LWI,,RAPFR__2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,LWI,,RCL__2,,2019,,54.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,IDN,,LWI,,SIGI_2,,2019,,41.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,LWI,,DF__2,,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,LWI,,RPI__2,,2019,,29.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,LWI,,RAPFR__2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,LWI,,RCL__2,,2019,,54.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,LWI,,SIGI_2,,2019,,18.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,LWI,,DF__2,,2019,,25.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,LWI,,RPI__2,,2019,,25.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,LWI,,RAPFR__2,,2019,,16,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,LWI,,RCL__2,,2019,,6.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,LWI,,SIGI_2,,2019,,18.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,LWI,,DF__2,,2019,,25.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,LWI,,RPI__2,,2019,,25.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,LWI,,RAPFR__2,,2019,,16,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,LWI,,RCL__2,,2019,,6.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,LWI,,SIGI_2,,2019,,46,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,LWI,,DF__2,,2019,,54.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,LWI,,RPI__2,,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,LWI,,RAPFR__2,,2019,,41.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,LWI,,RCL__2,,2019,,53.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,LWI,,SIGI_2,,2019,,46,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,LWI,,DF__2,,2019,,54.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,LWI,,RPI__2,,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,LWI,,RAPFR__2,,2019,,41.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,LWI,,RCL__2,,2019,,53.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PSE,,LWI,,DF__2,,2019,,89.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PSE,,LWI,,RAPFR__2,,2019,,64.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PSE,,LWI,,RCL__2,,2019,,59.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PSE,,LWI,,DF__2,,2019,,89.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PSE,,LWI,,RAPFR__2,,2019,,64.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PSE,,LWI,,RCL__2,,2019,,59.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,LWI,,SIGI_2,,2019,,58.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,LWI,,DF__2,,2019,,79.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,LWI,,RPI__2,,2019,,37.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,LWI,,RAPFR__2,,2019,,60.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,LWI,,RCL__2,,2019,,53.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,LWI,,SIGI_2,,2019,,58.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,LWI,,DF__2,,2019,,79.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,LWI,,RPI__2,,2019,,37.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,LWI,,RAPFR__2,,2019,,60.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,LWI,,RCL__2,,2019,,53.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PNG,,LWI,,DF__2,,2019,,54.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PNG,,LWI,,DF__2,,2019,,54.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,LWI,,SIGI_2,,2019,,52.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,LWI,,RPI__2,,2019,,25.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,LWI,,RAPFR__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,LWI,,RCL__2,,2019,,45.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,LWI,,SIGI_2,,2019,,52.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,LWI,,DF__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,LWI,,RPI__2,,2019,,25.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,LWI,,RAPFR__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,LWI,,RCL__2,,2019,,45.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,STP,,LWI,,DF__2,,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,STP,,LWI,,RPI__2,,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,STP,,LWI,,DF__2,,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,STP,,LWI,,RPI__2,,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SLB,,LWI,,DF__2,,2019,,51,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SLB,,LWI,,RPI__2,,2019,,37.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLB,,LWI,,DF__2,,2019,,51,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLB,,LWI,,RPI__2,,2019,,37.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LKA,,LWI,,SIGI_2,,2019,,43,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LKA,,LWI,,DF__2,,2019,,67.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LKA,,LWI,,RPI__2,,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LKA,,LWI,,RAPFR__2,,2019,,45.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,LKA,,LWI,,RCL__2,,2019,,28.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LKA,,LWI,,SIGI_2,,2019,,43,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LKA,,LWI,,DF__2,,2019,,67.6,,A,,,,,,,
